PatchID,XCOORD,YCOORD,ID,MID,FID,sex,age,size,mature,newmature,layeggs,capture,recapture,infection,CDist,Hindex,Species,ClassFile,SubPatchID,L0A0,L0A1,L1A0,L1A1
1,43.908878,-122.157688,Age0_F1_m1f13_P1_Y5_UO382,I1_F1_m1f9_P1_Y0_UO318,I13_F13_m-1f-1_P13_Y-1_U143,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f13_P1_Y5_UO385,I1_F1_m1f9_P1_Y0_UO318,I13_F13_m-1f-1_P13_Y-1_U143,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f13_P1_Y5_UO387,I1_F1_m1f9_P1_Y0_UO318,I13_F13_m-1f-1_P13_Y-1_U143,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f16_P1_Y5_UO391,I1_F1_m1f7_P1_Y0_UO83,I16_F16_m-1f-1_P16_Y-1_U64,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.375,1,P0_CV0,1,0,2,2,0
1,43.908878,-122.157688,Age0_F1_m1f16_P1_Y5_UO395,I1_F1_m1f7_P1_Y0_UO83,I16_F16_m-1f-1_P16_Y-1_U64,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.375,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f16_P1_Y5_UO399,I1_F1_m1f7_P1_Y0_UO83,I16_F16_m-1f-1_P16_Y-1_U64,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.375,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,Age0_F1_m1f16_P1_Y5_UO403,I1_F1_m1f7_P1_Y0_UO83,I16_F16_m-1f-1_P16_Y-1_U64,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.375,1,P0_CV0,1,0,2,1,1
1,43.908878,-122.157688,Age0_F1_m1f9_P1_Y5_UO405,I1_F1_m1f5_P1_Y0_UO408,I9_F9_m-1f-1_P9_Y-1_U144,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f9_P1_Y5_UO406,I1_F1_m1f5_P1_Y0_UO408,I9_F9_m-1f-1_P9_Y-1_U144,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f9_P1_Y5_UO407,I1_F1_m1f5_P1_Y0_UO408,I9_F9_m-1f-1_P9_Y-1_U144,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f15_P1_Y5_UO434,I1_F1_m-1f-1_P1_Y-1_U15,I15_F15_m-1f-1_P15_Y-1_U237,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO436,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO437,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO439,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO440,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO441,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO445,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO446,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO449,I1_F1_m-1f-1_P1_Y-1_U83,I5_F5_m-1f-1_P5_Y-1_U195,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f13_P1_Y5_UO455,I1_F1_m-1f-1_P1_Y-1_U62,I13_F13_m-1f-1_P13_Y-1_U132,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f13_P1_Y5_UO456,I1_F1_m-1f-1_P1_Y-1_U62,I13_F13_m-1f-1_P13_Y-1_U132,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,Age0_F1_m1f13_P1_Y5_UO458,I1_F1_m-1f-1_P1_Y-1_U62,I13_F13_m-1f-1_P13_Y-1_U132,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f14_P1_Y5_UO474,I1_F1_m-1f-1_P1_Y-1_U193,I14_F14_m-1f-1_P14_Y-1_U51,FXX,0,0.0,1,1,1.0,0,0,0,0.0,1.0,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f14_P1_Y5_UO475,I1_F1_m-1f-1_P1_Y-1_U193,I14_F14_m-1f-1_P14_Y-1_U51,FXX,0,0.0,1,1,1.0,0,0,0,0.0,1.0,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,Age0_F1_m1f14_P1_Y5_UO478,I1_F1_m-1f-1_P1_Y-1_U193,I14_F14_m-1f-1_P14_Y-1_U51,FXX,0,0.0,1,1,1.0,0,0,0,0.0,1.0,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,Age0_F1_m1f5_P1_Y5_UO481,I1_F1_m-1f-1_P1_Y-1_U185,I5_F5_m-1f-1_P5_Y-1_U2,FXX,0,0.0,1,1,1.0,0,0,0,0.0,1.0,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO498,I1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO500,I1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO508,I1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO509,I1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO917,S1_F1_m1f4_P1_Y3_UO848,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO921,S1_F1_m1f4_P1_Y3_UO848,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO922,S1_F1_m1f4_P1_Y3_UO848,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO975,S1_F1_m1f10_P1_Y3_UO197,I1_F1_m-1f-1_P1_Y-1_U123,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.9375,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO980,S1_F1_m1f10_P1_Y3_UO197,I1_F1_m-1f-1_P1_Y-1_U123,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.9375,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO1021,S1_F1_m1f10_P1_Y3_UO204,I1_F1_m-1f-1_P1_Y-1_U123,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.9375,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO1025,S1_F1_m1f10_P1_Y3_UO204,I1_F1_m-1f-1_P1_Y-1_U123,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.9375,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO1033,S1_F1_m1f10_P1_Y3_UO204,I1_F1_m-1f-1_P1_Y-1_U123,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.9375,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f1_P1_Y4_UO445,I1_F1_m1f7_P1_Y0_UO44,I1_F1_m-1f-1_P1_Y-1_U240,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.375,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f5_P1_Y4_UO9,S1_F1_m1f5_P1_Y2_UO489,I5_F5_m-1f-1_P5_Y-1_U153,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f9_P1_Y4_UO261,S1_F1_m1f7_P1_Y2_UO370,I9_F9_m-1f-1_P9_Y-1_U84,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,E1_F1_m1f1_P1_Y4_UO1105,S1_F1_m1f12_P1_Y2_UO673,I1_F1_m-1f-1_P1_Y-1_U145,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5625,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f10_P1_Y4_UO528,I1_F1_m-1f-1_P1_Y-1_U15,I10_F10_m-1f-1_P10_Y-1_U79,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,E1_F1_m1f14_P1_Y4_UO35,S1_F1_m1f1_P1_Y2_UO258,I14_F14_m-1f-1_P14_Y-1_U179,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f15_P1_Y4_UO569,I1_F1_m-1f-1_P1_Y-1_U83,I15_F15_m-1f-1_P15_Y-1_U185,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f8_P1_Y4_UO383,I1_F1_m1f10_P1_Y1_UO212,I8_F8_m-1f-1_P8_Y-1_U109,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f8_P1_Y4_UO373,I1_F1_m1f13_P1_Y1_UO300,I8_F8_m-1f-1_P8_Y-1_U25,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,E1_F1_m1f4_P1_Y4_UO677,I1_F1_m-1f-1_P1_Y-1_U154,I4_F4_m-1f-1_P4_Y-1_U105,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f8_P1_Y4_UO386,I1_F1_m1f10_P1_Y1_UO212,I8_F8_m-1f-1_P8_Y-1_U109,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f10_P1_Y4_UO18,S1_F1_m1f6_P1_Y2_UO10,I10_F10_m-1f-1_P10_Y-1_U86,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.9375,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f4_P1_Y4_UO107,S1_F1_m1f8_P1_Y2_UO322,I4_F4_m-1f-1_P4_Y-1_U5,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f14_P1_Y4_UO41,S1_F1_m1f1_P1_Y2_UO258,I14_F14_m-1f-1_P14_Y-1_U179,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,E1_F1_m1f8_P1_Y4_UO378,I1_F1_m1f10_P1_Y1_UO212,I8_F8_m-1f-1_P8_Y-1_U109,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f16_P1_Y4_UO613,I1_F1_m-1f-1_P1_Y-1_U90,I16_F16_m-1f-1_P16_Y-1_U131,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,E1_F1_m1f1_P1_Y4_UO1169,I1_F1_m1f5_P1_Y1_UO282,I1_F1_m-1f-1_P1_Y-1_U176,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f6_P1_Y4_UO52,S1_F1_m1f4_P1_Y2_UO346,I6_F6_m-1f-1_P6_Y-1_U133,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f7_P1_Y4_UO171,S1_F1_m1f11_P1_Y2_UO391,I7_F7_m-1f-1_P7_Y-1_U221,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f1_P1_Y3_UO165,I1_F1_m1f7_P1_Y0_UO44,I1_F1_m-1f-1_P1_Y-1_U123,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f3_P1_Y3_UO441,I1_F1_m-1f-1_P1_Y-1_U193,I3_F3_m-1f-1_P3_Y-1_U217,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f14_P1_Y3_UO72,S1_F1_m1f16_P1_Y1_UO150,I14_F14_m-1f-1_P14_Y-1_U86,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f6_P1_Y3_UO488,I1_F1_m-1f-1_P1_Y-1_U110,I6_F6_m-1f-1_P6_Y-1_U140,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f4_P1_Y3_UO40,S1_F1_m1f15_P1_Y1_UO94,I4_F4_m-1f-1_P4_Y-1_U166,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f13_P1_Y3_UO582,I1_F1_m-1f-1_P1_Y-1_U154,I13_F13_m-1f-1_P13_Y-1_U171,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f13_P1_Y3_UO224,I1_F1_m1f7_P1_Y0_UO139,I13_F13_m-1f-1_P13_Y-1_U237,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f3_P1_Y3_UO281,I1_F1_m1f7_P1_Y0_UO417,I3_F3_m-1f-1_P3_Y-1_U217,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f14_P1_Y3_UO261,I1_F1_m1f5_P1_Y0_UO408,I14_F14_m-1f-1_P14_Y-1_U10,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.375,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f7_P1_Y3_UO146,S1_F1_m1f13_P1_Y1_UO300,I7_F7_m-1f-1_P7_Y-1_U102,FXX,2,0.0,1,0,1.0,0,0,0,-9999.0,0.625,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f1_P1_Y2_UO565,S1_F1_m1f11_P1_Y0_UO162,I1_F1_m-1f-1_P1_Y-1_U79,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.875,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f9_P1_Y2_UO446,I1_F1_m-1f-1_P1_Y-1_U142,I9_F9_m-1f-1_P9_Y-1_U84,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f9_P1_Y2_UO448,I1_F1_m-1f-1_P1_Y-1_U142,I9_F9_m-1f-1_P9_Y-1_U84,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,E1_F1_m1f8_P1_Y2_UO179,I1_F1_m-1f-1_P1_Y-1_U200,I8_F8_m-1f-1_P8_Y-1_U109,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f15_P1_Y2_UO292,I1_F1_m-1f-1_P1_Y-1_U217,I15_F15_m-1f-1_P15_Y-1_U238,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f15_P1_Y2_UO336,I1_F1_m-1f-1_P1_Y-1_U75,I15_F15_m-1f-1_P15_Y-1_U146,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,E1_F1_m1f16_P1_Y2_UO218,I1_F1_m-1f-1_P1_Y-1_U13,I16_F16_m-1f-1_P16_Y-1_U140,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f5_P1_Y2_UO489,I1_F1_m-1f-1_P1_Y-1_U44,I5_F5_m-1f-1_P5_Y-1_U79,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f1_P1_Y2_UO258,I1_F1_m-1f-1_P1_Y-1_U112,I1_F1_m-1f-1_P1_Y-1_U214,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f6_P1_Y2_UO10,S1_F1_m1f16_P1_Y0_UO32,I6_F6_m-1f-1_P6_Y-1_U129,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.875,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m1f4_P1_Y1_UO328,I1_F1_m-1f-1_P1_Y-1_U202,I4_F4_m-1f-1_P4_Y-1_U79,FXX,4,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,E1_F1_m1f13_P1_Y1_UO300,I1_F1_m-1f-1_P1_Y-1_U142,I13_F13_m-1f-1_P13_Y-1_U31,FXX,4,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f15_P1_Y1_UO47,I1_F1_m-1f-1_P1_Y-1_U13,I15_F15_m-1f-1_P15_Y-1_U127,FXX,4,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f7_P1_Y0_UO139,R1_F1_m-1f-1_P1_Y-1_U71,R7_F7_m-1f-1_P7_Y-1_U160,FXX,5,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f7_P1_Y0_UO44,R1_F1_m-1f-1_P1_Y-1_U29,R7_F7_m-1f-1_P7_Y-1_U164,FXX,5,0.0,1,0,1.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f9_P1_Y0_UO318,R1_F1_m-1f-1_P1_Y-1_U172,R9_F9_m-1f-1_P9_Y-1_U206,FXX,5,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,0,2
1,43.908878,-122.157688,E1_F1_m1f7_P1_Y0_UO83,R1_F1_m-1f-1_P1_Y-1_U44,R7_F7_m-1f-1_P7_Y-1_U67,FXX,5,0.0,1,0,1.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f5_P1_Y0_UO408,R1_F1_m-1f-1_P1_Y-1_U219,R5_F5_m-1f-1_P5_Y-1_U76,FXX,5,0.0,1,0,1.0,0,0,0,-9999.0,0.25,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U15,-9999,-9999,FXX,7,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U165,-9999,-9999,MXY,7,0.0,1,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U123,-9999,-9999,MXY,7,0.0,1,0,0.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U83,-9999,-9999,FXX,7,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,2,0
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U62,-9999,-9999,FXX,8,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,1,1
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U193,-9999,-9999,FXX,8,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,0,2
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U176,-9999,-9999,MXY,9,0.0,1,0,0.0,0,0,0,-9999.0,0.5,1,P0_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m-1f-1_P1_Y-1_U185,-9999,-9999,FXX,9,0.0,1,0,1.0,0,0,0,-9999.0,1.0,1,P0_CV0,1,2,0,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO497,I1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P10_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO501,I1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P10_CV0,1,0,2,1,1
1,43.908878,-122.157688,Age0_F1_m1f1_P1_Y5_UO502,I1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U165,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P10_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f2_P1_Y4_UO774,S1_F1_m1f11_P1_Y2_UO203,I2_F2_m-1f-1_P2_Y-1_U94,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.875,1,P10_CV0,1,2,0,0,2
1,43.908878,-122.157688,E1_F1_m1f11_P1_Y4_UO1150,I1_F1_m1f5_P1_Y1_UO271,I11_F11_m-1f-1_P11_Y-1_U61,FXX,1,0.0,1,0,1.0,0,0,0,-9999.0,0.5,1,P10_CV0,1,1,1,1,1
1,43.908878,-122.157688,E1_F1_m1f11_P1_Y2_UO203,I1_F1_m-1f-1_P1_Y-1_U83,I11_F11_m-1f-1_P11_Y-1_U32,FXX,3,0.0,1,0,1.0,0,0,0,-9999.0,0.75,1,P10_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f12_P1_Y5_UO31,S1_F1_m1f14_P1_Y3_UO72,I12_F12_m-1f-1_P12_Y-1_U12,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.5,1,P11_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f12_P1_Y5_UO34,S1_F1_m1f14_P1_Y3_UO72,I12_F12_m-1f-1_P12_Y-1_U12,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.5,1,P11_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f12_P1_Y5_UO35,S1_F1_m1f14_P1_Y3_UO72,I12_F12_m-1f-1_P12_Y-1_U12,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.5,1,P11_CV0,1,2,0,1,1
1,43.908878,-122.157688,Age0_F1_m1f12_P1_Y5_UO40,S1_F1_m1f14_P1_Y3_UO72,I12_F12_m-1f-1_P12_Y-1_U12,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.5,1,P11_CV0,1,1,1,2,0
1,43.908878,-122.157688,Age0_F1_m1f12_P1_Y5_UO42,S1_F1_m1f14_P1_Y3_UO72,I12_F12_m-1f-1_P12_Y-1_U12,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.5,1,P11_CV0,1,1,1,1,1
1,43.908878,-122.157688,Age0_F1_m1f12_P1_Y5_UO212,I1_F1_m1f15_P1_Y2_UO292,I12_F12_m-1f-1_P12_Y-1_U100,FXX,0,0.0,1,1,1.0,0,0,0,0.0,0.625,1,P11_CV0,1,2,0,2,0
